policy_number,inception_date,written_premium,sum_insured,claim_incurred
home200266,2018-08-19,410.006459807761,154545.56270594572,0.0
home13488,2017-09-15,432.56135691597495,163255.97231687573,0.0
home19435,2017-04-14,835.2214498130058,324261.723793595,1266.2985793404287
home15106,2017-03-07,455.13261839878606,173091.2899971857,0.0
home18735,2018-04-27,659.1831262095449,250780.50575323185,0.0
home201390,2018-08-29,460.7662839333415,176352.19881434744,0.0
home18003,2018-04-30,578.1531804237445,216612.0775330178,0.0
home17914,2018-07-04,570.6118102066738,213721.3176289391,516.8646228378146
home14376,2018-11-15,456.81978127286,167975.08097584813,0.0
home201152,2018-04-08,444.83977040012826,169536.24689502091,0.0
home10346,2018-08-20,417.07387805751193,152050.86124882114,0.0
home202092,2018-01-14,612.1327448355104,227226.43364996795,0.0
home15642,2018-05-17,479.5314520422766,177312.2462136921,0.0
home12733,2017-07-06,424.59844368032066,159990.09548354504,0.0
home13656,2017-11-23,434.3126825314134,164127.4853641206,0.0
home19799,2017-04-20,1202.073827748626,475798.954911078,0.0
home11292,2018-11-16,424.78591412293724,155079.19591900945,0.0
home12339,2017-01-25,421.0534325544729,158480.92335711143,0.0
home11670,2018-01-05,427.9176711717415,156310.02439259042,0.0
home14247,2017-09-28,441.87915615572086,167274.3648266255,0.0
home17255,2018-12-09,532.1085560479866,197577.59640446166,0.0
home16166,2017-02-09,477.3447852705749,182327.61811688953,0.0
home200456,2018-09-10,415.9010776329072,156983.27695446936,0.0
home19600,2018-03-29,958.6279333919439,370310.35727819195,0.0
home13630,2018-11-20,447.1214671451036,163966.89819103223,0.0
home18670,2018-03-21,649.2673833192517,246760.5062265622,0.0
home17648,2018-05-09,552.1673106169542,206230.93809031165,0.0
home18615,2018-12-04,640.8521918792111,244023.31013294024,0.0
home18940,2018-03-08,697.3459957889585,263732.17483671947,0.0
home17808,2017-02-21,546.560927329311,210624.30535376118,0.0
home10653,2017-01-27,407.4325800522133,153067.78378367785,0.0
home16055,2018-12-04,488.49824224561263,181187.8847230025,0.0
home10019,2018-05-26,413.0975939760964,150498.29769913387,0.0
home17181,2017-05-05,512.8292741423567,196394.69804480067,0.0
home202450,2018-11-20,1226.6298262049131,479807.04492467525,0.0
home16974,2017-09-01,504.49718717296827,193072.00742540846,0.0
home15577,2018-01-22,478.297937000823,176682.76929946887,0.0
home17814,2018-07-14,563.382865428372,210868.99329305344,0.0
home11104,2017-04-03,410.793076863147,154489.21540095436,0.0
home14985,2017-05-06,453.09194967330944,172253.55411866328,0.0
home19148,2017-02-14,725.8725678811775,282982.047076351,0.0
home10353,2018-06-04,417.19691981581747,152074.80205988625,0.0
home19996,2018-07-12,5753.457387253617,2036617.4782037942,0.0
home12884,2017-10-27,425.95888690769686,160602.1724491887,0.0
home19530,2018-07-09,908.9886054705008,346565.65140504774,0.0
home11090,2018-06-19,422.9924493213971,154455.1280577257,0.0
home15003,2017-10-08,453.4242353082941,172389.9639345855,0.0
home16170,2017-01-05,477.4433124818216,182344.12179954635,0.0
home14149,2017-09-29,440.55935165727954,166619.9048238833,0.0
home16168,2017-12-18,477.40145457658446,182330.68088521934,0.0
home12202,2018-04-17,432.3095495018955,157994.61337008828,0.0
home202427,2018-05-20,1037.743561922891,410345.3191556434,0.0
home10659,2017-11-08,407.4633616587561,153082.5364750617,0.0
home11674,2017-02-12,415.4783817958027,156317.61702826136,0.0
home200826,2018-11-25,429.41431778919593,162749.58083582178,0.0
home17576,2018-06-11,548.3142691470264,204637.64128842455,0.0
home16982,2017-06-27,504.72324836022347,193158.7750521726,0.0
home13707,2017-01-20,434.8726651348882,164374.67456566863,0.0
home13214,2017-03-16,429.43887670505876,161972.13699721146,0.0
home16429,2017-10-29,484.7382684641073,185534.0789859331,0.0
home12696,2018-10-16,437.01940238133255,159862.1827029647,0.0
home17200,2018-08-07,529.4563593791594,196648.64403314833,0.0
home13629,2017-06-23,434.09230553051833,163958.1611952895,0.0
home201298,2018-05-31,454.31443346602885,173393.78260983093,0.0
home16604,2018-04-23,505.48445781898545,187649.48877627603,0.0
home17123,2017-03-30,510.2117567430713,195398.85935403616,0.0
home12367,2017-04-10,421.3493867347632,158574.51465682243,0.0
home11778,2017-10-23,416.2318982748302,156632.78342855733,0.0
home17293,2018-09-03,533.8353105361457,198274.48865079405,0.0
home15510,2017-12-08,462.87798822791626,176084.64157592534,0.0
home11816,2017-02-09,416.60064416118877,156735.1958622262,0.0
home17734,2017-12-20,541.6677819222153,208557.48757093042,0.0
home200923,2018-12-29,433.8819654225288,164556.71106491736,0.0
home19702,2017-08-06,1020.2791833153361,412145.5501684638,0.0
home12021,2018-05-15,430.81590937118915,157348.14736733335,0.0
home11743,2018-04-25,428.4564679591694,156527.0039605448,0.0
home12170,2018-07-17,432.1191083880779,157874.92807340942,0.0
home200977,2018-01-14,436.2827255660927,165483.04249335753,0.0
home11797,2018-04-15,428.93027174539,156672.53232455277,0.0
home11530,2018-08-01,426.75528065325454,155789.8011835692,0.0
home17670,2018-03-26,553.3596589184262,206706.01787963096,0.0
home13016,2018-01-28,440.12617439681617,161179.40276348358,760.5523184168187
home201837,2018-04-14,522.5111376801166,199755.2386927782,0.0
home17726,2017-12-28,541.2115167975335,208344.11034408625,0.0
home201841,2018-02-24,523.8699235749208,200024.79035473545,0.0
home18538,2018-10-07,631.0950793635727,239026.5187222503,0.0
home16927,2017-08-09,502.6556899489711,192381.71561253903,0.0
home13126,2017-11-09,428.53696901909143,161611.68601787233,0.0
home14051,2017-12-21,439.3843703541373,166107.97446463868,0.0
home15223,2018-05-26,470.9597759710947,173853.86674479995,0.0
home12992,2017-06-06,427.092029375163,161085.3638339234,0.0
home16570,2017-10-03,489.5908336723066,187248.22717188965,0.0
home18816,2018-08-11,671.7471915812869,255247.05073930565,0.0
home202428,2018-05-02,1045.422939245992,411957.14882281417,0.0
home16290,2018-06-06,495.12284213622684,183761.1090281552,0.0
home12741,2018-12-19,437.40636097609985,160038.31774603837,0.0
home201023,2018-08-16,438.1247326776844,166512.6711138991,0.0
home201984,2018-07-10,563.0302294774701,211932.88528607172,0.0
home10624,2017-03-31,407.2483327076257,152980.35086262427,0.0
home19322,2018-08-31,808.0181011811652,303613.0634343095,0.0
home14492,2017-09-14,444.89775821394744,168761.04502263447,0.0
home15647,2017-03-27,465.6774427643479,177338.71931759702,0.0
home19286,2017-09-14,769.6575816201571,298445.8897647206,0.0
home17346,2018-03-01,536.3046740584019,199134.48861991038,0.0
home16009,2018-11-25,487.0228293829735,180788.12317699566,0.0
home16609,2017-02-25,491.0655705738885,187681.12238897794,0.0
home16625,2017-05-19,491.42701559733325,187932.2622155935,500.47741579837816
home15620,2017-06-05,465.15532413597765,177155.4508792674,0.0
home12000,2018-09-13,430.72514911240864,157282.5008743956,0.0
home12510,2018-01-11,435.29940194647713,159129.1608746798,0.0
home19134,2017-02-21,722.83910469955,281736.7308634614,0.0
home200760,2018-03-09,426.82324554853375,161696.75459225534,0.0
home201644,2018-03-18,489.4547649599465,187347.84600192995,0.0
home15364,2018-03-25,473.67922955581975,174990.45273305185,0.0
home201892,2018-09-27,535.3851479326012,203307.91686080425,1740.8097067858876
home16233,2017-03-29,478.80757861867545,183031.0360001409,0.0
home16873,2017-10-09,500.2212782857402,191343.82850535132,0.0
home202203,2018-03-05,665.1412255460759,252429.72875674607,0.0
home15747,2018-06-14,481.5152572735217,178244.89532142683,0.0
home14335,2017-02-28,442.9208356035235,167655.05527545718,0.0
home12619,2017-03-09,423.6782243990415,159584.94796924503,0.0
home19979,2017-12-16,2624.0919701532894,1115483.7305671284,0.0
home15224,2017-03-18,457.27144276877044,173855.11428032166,0.0
home12629,2017-04-21,423.76723474633786,159618.4610827229,0.0
home16752,2017-12-01,495.9686974465998,189668.31144455576,0.0
home14517,2018-01-30,458.8265827644407,168910.18865073586,0.0
home11177,2018-07-29,423.7892466360838,154710.2536419868,0.0
home201802,2018-02-21,513.4783849703989,197476.18856282433,0.0
home19895,2017-07-05,1511.1495866027324,615214.0361073385,0.0
home17957,2018-12-11,574.428687773739,214979.90828182193,0.0
home13266,2017-02-01,429.8811722146305,162215.45992823405,0.0
home11921,2018-01-29,430.0334441055332,157089.01230946401,0.0
home15367,2017-07-22,459.91192294071396,175032.3906433585,0.0
home10391,2018-05-22,417.50799841841,152217.9048075845,0.0
home17454,2017-07-17,525.5431779902705,201688.23220644853,0.0
home14697,2018-05-10,461.63515209169526,170052.9905126452,43244.62279241965
home17523,2018-03-13,544.6911516080179,203418.47281107563,0.0
home200582,2018-12-09,419.93279673552325,158927.17765564754,0.0
home12883,2017-08-22,425.9389770403725,160599.0280129366,0.0
home19261,2017-08-03,757.878317053523,296632.6509851797,0.0
home16017,2017-06-08,473.1629340367125,180885.018031534,0.0
home14851,2017-05-10,450.74223461885197,171113.69814000395,0.0
home10530,2017-12-22,406.5354428146253,152675.06253293026,0.0
home19135,2018-12-28,744.5357478580561,281768.19882980926,0.0
home16150,2017-01-05,476.83853182925384,182151.4442901006,0.0
home15289,2017-08-04,458.27035856274125,174344.75683158444,500.7024130037948
home15394,2018-08-01,474.2264683243252,175241.9423617578,0.0
home13079,2018-07-22,440.88074837746626,161423.35948462127,0.0
home14368,2018-11-08,456.7608135077627,167898.68744116387,0.0
home200685,2018-09-05,424.2700468893525,160225.91886657377,0.0
home14145,2017-01-17,440.5145601269861,166598.65180556595,0.0
home19648,2017-04-01,973.5740872215009,385574.9328698001,0.0
home200218,2018-01-26,408.86501420864954,153886.52527334858,0.0
home15625,2018-06-13,479.19847102178875,177184.92140089453,0.0
home15448,2017-01-09,461.5049617459052,175591.79483612144,0.0
home17589,2018-07-10,548.8951953567439,205007.0683696981,0.0
home14118,2018-11-17,453.4335208388374,166438.83749338743,0.0
home18686,2018-12-07,651.2752159953578,247583.2974536717,0.0
home10806,2018-07-21,420.92490860079056,153550.0146660001,0.0
home15857,2018-06-08,483.7243855253592,179313.48332117422,0.0
home15541,2018-08-09,477.56085762797403,176375.5907731301,0.0
home11478,2017-07-18,413.8912583431405,155621.10837000606,0.0
home12766,2017-12-15,424.8651501318545,160130.48445565026,0.0
home19669,2018-05-16,1015.0220631551634,397111.32755946333,0.0
home17395,2018-03-31,538.2419461397533,200433.9699609814,0.0
home200098,2018-04-18,405.31419143685304,152231.5161024853,0.0
home201877,2018-02-01,531.1289513879784,202396.25287632324,518.8313682444913
home14621,2017-05-25,447.030529083245,169499.29264562714,0.0
home202235,2018-07-13,695.154077546795,259527.19229582,0.0
home18735,2017-04-27,639.9836176791698,250780.50575323185,0.0
home14180,2017-12-07,441.08123845460375,166784.68517290882,0.0
home14114,2017-06-15,440.1866462691717,166434.25264315773,0.0
home16835,2017-09-01,498.9682134932135,190893.39153064275,0.0
home14536,2017-06-19,445.70740505709625,169003.35919525355,0.0
home19496,2018-02-09,894.8139887109758,337337.43592546525,0.0
home13902,2018-10-01,450.5374436772419,165331.27313637975,0.0
home11933,2017-08-02,417.6276469944292,157121.09359943043,0.0
home18100,2017-08-22,568.3854126819434,219994.34224095836,0.0
home16849,2018-11-30,514.5132314569659,191013.59401276795,700.9274251830714
home16818,2018-10-23,513.1397287249071,190670.5890259343,0.0
home13668,2017-08-26,434.4666756321419,164183.89349469627,0.0
home14459,2017-01-22,444.53142111363786,168553.95048462664,0.0
home15348,2017-06-02,459.481167918659,174818.42458550312,0.0
home17622,2017-10-04,534.4883390675938,205678.4558567406,0.0
home201054,2018-06-26,439.3191909128181,167292.57907283414,0.0
home13837,2018-03-25,449.6358060520389,165026.51632899133,0.0
home10815,2018-04-11,421.0496549068511,153574.67242571572,0.0
home11105,2017-03-05,410.79373711720757,154490.57402093985,0.0
home15398,2018-09-29,474.2704053700657,175247.28558388536,0.0
home13786,2018-12-15,448.87121671955595,164798.61266744215,0.0
home16748,2018-05-25,510.73157851236573,189587.37619456724,0.0
home18409,2018-01-17,615.9653587801115,232064.254675499,610.7038063275406
home18293,2018-07-09,604.5767503838947,226795.51205229276,0.0
home10314,2017-09-28,404.76040587118786,151928.68384255926,0.0
home18236,2017-05-11,580.7110587975029,224399.2492889781,0.0
home13519,2017-06-21,432.98415771218674,163400.4599611742,0.0
home12172,2018-02-17,432.1202385825613,157879.3948193217,0.0
home17866,2017-07-01,550.6029331562429,212299.15391414918,0.0
home19534,2018-05-13,913.7574702142192,347755.30774743634,0.0
home10682,2017-04-20,407.6728904123224,153157.0198416503,0.0
home17471,2017-10-27,526.6193791535206,202214.36794148313,0.0
home18214,2017-07-09,578.756655641075,223266.33168278472,0.0
home202360,2018-05-24,854.9778792729699,322907.2504471679,0.0
home10362,2018-02-09,417.27434099846715,152097.59815305975,0.0
home16827,2018-07-27,513.4267071662516,190805.33065167378,0.0
home201452,2018-11-25,466.84609464094774,178609.414903049,0.0
home13291,2018-03-30,443.1570795119605,162345.2690922059,0.0
home200373,2018-01-22,413.15437789354394,155919.54955047872,0.0
home201296,2018-12-20,454.14935226689863,173370.38664978356,0.0
home14070,2017-10-08,439.6591396079336,166218.5545069689,0.0
home14708,2018-07-17,461.808881393112,170124.35664220378,0.0
home16359,2017-02-15,482.63507135551487,184686.2922793033,0.0
home15171,2017-04-21,456.45876012287385,173523.68371901626,0.0
home10031,2017-10-23,401.3838458332984,150661.5438746833,0.0
home202293,2018-03-19,758.6710263240199,283621.9745922251,0.0
home15619,2017-04-26,465.1377929258798,177152.08114048146,0.0
home14379,2018-06-03,456.86176757850075,168008.64464934968,0.0
home202098,2018-05-21,616.0361681156918,228396.0054022536,1790.501750538408
home200161,2018-11-29,407.0472167529078,152956.50359021255,0.0
home16929,2018-11-26,517.9104010599692,192398.9601766506,0.0
home15496,2017-11-23,462.5882083473973,175975.24603471503,0.0
home14455,2018-08-04,457.83689410342714,168520.62484080522,0.0
home13115,2017-09-21,428.4176061610278,161572.11591443568,0.0
home11942,2017-07-30,417.67843230605695,157152.41414381686,0.0
home17049,2017-04-14,507.17586244767347,194095.94970258596,0.0
home17529,2017-10-16,529.0577403270236,203500.04274116986,0.0
home16389,2018-07-13,498.07041223544525,184983.84931579226,0.0
home10871,2018-04-05,421.4665278633551,153771.12413197412,0.0
home10611,2018-03-07,419.3707188342458,152933.25165218307,0.0
home200485,2018-11-07,416.85787254727774,157318.00658112107,0.0
home17208,2018-04-21,529.7772078490802,196857.75688442873,0.0
home15632,2018-12-31,479.3535945919199,177232.4601122375,646.067985408841
home200284,2018-11-20,410.6167539390737,154760.51880742607,0.0
home14032,2018-07-06,452.2647813210923,166004.2672456086,0.0
home13359,2018-03-25,444.0131640777373,162631.64266673868,0.0
home12086,2017-04-17,418.74015510037833,157611.24629399108,0.0
home18675,2017-07-22,631.0469717855347,246938.69132711552,0.0
home15678,2017-04-07,466.41593688868033,177580.59723096766,0.0
home15194,2017-03-03,456.812592169104,173656.5327482646,0.0
home10532,2018-11-01,418.7609127692006,152678.62919543017,0.0
home12703,2018-09-01,437.0595179201436,159898.45580343297,0.0
home11355,2017-11-05,412.8849852059371,155275.51091296965,0.0
home17246,2017-06-02,516.2237124719004,197364.63678697284,0.0
home13840,2017-05-20,436.6073840881931,165029.78613825224,0.0
home15065,2018-03-15,468.11247533797155,172807.66105934937,0.0
home18001,2018-08-18,578.078199632443,216573.61758422654,0.0
home11982,2017-11-04,418.04337309292913,157233.57323331258,644.0109733755953
home202393,2018-02-05,938.3785732155297,357430.2632971424,500.02161842785233
home201384,2018-11-25,460.5288345641766,176052.82284850083,0.0
home11234,2017-08-28,411.9381684361052,154896.15764312577,0.0
home18012,2017-11-10,562.0733183771756,217038.01577251832,0.0
home200544,2018-01-10,418.91869119269745,158286.44244390467,0.0
home13109,2017-05-20,428.38679760659903,161545.24608611767,0.0
home11562,2018-09-14,427.04586147992654,155940.49937600683,0.0
home200659,2018-12-17,423.32396213466046,159968.81563129695,0.0
home11686,2017-06-24,415.55671767086557,156344.99800941302,0.0
home11590,2018-02-20,427.21883086682675,156016.61135550385,0.0
home11300,2017-10-01,412.4686335936972,155111.82547733514,0.0
home12277,2017-09-07,420.51824032680906,158236.04148229968,0.0
home200193,2018-11-25,408.0069267547687,153401.146479673,0.0
home16091,2018-06-16,489.306513610133,181478.4567690505,0.0
home10426,2017-01-15,405.5798110051346,152312.83960649717,0.0
home200895,2018-09-29,432.39467068912876,164042.74612738116,0.0
home10384,2017-07-21,405.30637602030066,152194.95736544856,0.0
home13614,2017-07-11,433.92806956029176,163865.18704757266,0.0
home10006,2018-08-15,412.8172958396295,150357.19043027158,0.0
home13014,2018-11-06,440.10060998992634,161173.88933489498,0.0
home19359,2018-11-16,825.7851181165295,309336.2547078745,0.0
home18508,2017-11-29,609.480785435142,237306.41498893243,0.0
home19818,2017-07-04,1254.7367870542366,497983.08142188453,0.0
